trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,year,month,season,start_dayofweek,stop_dayofweek,start_weekday,start_workweekday,stop_weekday,stop_workweekday,start_hour,stop_hour,start_wokdayhour,stop_wokdayhour,age
177673,2016-01-12 19:04:00,2016-01-12 19:12:00,SEA00332,502.007,2nd Ave & Spring St,2nd Ave & Vine St,CBD-06,BT-03,Member,Male,1984.0,2016,1,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,19,19,Evening,Evening,32.0
52603,2015-03-31 11:51:00,2015-03-31 11:55:00,SEA00450,272.826,PATH / 9th Ave & Westlake Ave,Republican St & Westlake Ave N,SLU-07,SLU-04,Member,Female,1951.0,2015,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,11,11,Work,Work,64.0
60720,2015-04-19 15:44:00,2015-04-19 15:55:00,SEA00232,674.816,6th Ave & Blanchard St,7th Ave & Union St,BT-04,CBD-03,Short-Term Pass Holder,,,2015,4,Spring,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,
17018,2014-11-25 12:43:00,2014-11-25 12:56:00,SEA00382,736.449,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Pine St,PS-05,CBD-13,Member,Male,1950.0,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,12,12,Work,Work,64.0
35789,2015-02-11 09:06:00,2015-02-11 09:17:00,SEA00265,682.83,E Pine St & 16th Ave,6th Ave S & S King St,CH-07,ID-04,Member,Female,1985.0,2015,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,30.0
68798,2015-05-06 07:44:00,2015-05-06 07:53:00,SEA00201,495.513,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Member,Male,1978.0,2015,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,7,7,Morning,Morning,37.0
187901,2016-03-05 07:17:00,2016-03-05 08:09:00,SEA00151,3122.237,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,,,2016,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,7,8,Morning,Morning,
65394,2015-04-28 07:54:00,2015-04-28 08:02:00,SEA00295,480.155,15th Ave E & E Thomas St,Pine St & 9th Ave,CH-05,SLU-16,Member,Female,1985.0,2015,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,7,8,Morning,Morning,30.0
44157,2015-03-07 12:53:00,2015-03-07 12:59:00,SEA00159,353.866,E Pine St & 16th Ave,Summit Ave & E Denny Way,CH-07,CH-01,Member,Female,1983.0,2015,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,32.0
44322,2015-03-07 15:56:00,2015-03-07 16:10:00,SEA00239,850.881,Republican St & Westlake Ave N,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-04,EL-01,Member,Male,1967.0,2015,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,15,16,Work,Work,48.0
10670,2014-11-07 13:54:00,2014-11-07 14:01:00,SEA00494,457.816,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-06,UD-01,Member,Female,1990.0,2014,11,Fall,4,4,Friday,Weekday,Friday,Weekday,13,14,Work,Work,24.0
72857,2015-05-13 12:48:00,2015-05-13 12:59:00,SEA00194,698.242,12th Ave & NE Campus Pkwy,UW Intramural Activities Building,UD-04,UW-07,Short-Term Pass Holder,,,2015,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,
134637,2015-08-24 18:25:00,2015-08-24 18:39:00,SEA00079,853.245,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St,WF-01,PS-04,Short-Term Pass Holder,,,2015,8,Summer,0,0,Monday,Weekday,Monday,Weekday,18,18,Evening,Evening,
64834,2015-04-27 08:06:00,2015-04-27 08:15:00,SEA00403,543.96,E Harrison St & Broadway Ave E,City Hall / 4th Ave & James St,CH-02,CBD-07,Member,Male,1973.0,2015,4,Spring,0,0,Monday,Weekday,Monday,Weekday,8,8,Morning,Morning,42.0
229429,2016-07-04 15:31:00,2016-07-04 18:47:00,SEA00205,11795.416,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2016,7,Summer,0,0,Monday,Weekday,Monday,Weekday,15,18,Work,Evening,
6524,2014-10-27 13:02:00,2014-10-27 13:24:00,SEA00235,1312.678,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St,SLU-19,WF-01,Short-Term Pass Holder,,,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,13,13,Work,Work,
58774,2015-04-17 08:30:00,2015-04-17 08:37:00,SEA00423,417.311,15th Ave E & E Thomas St,7th Ave & Union St,CH-05,CBD-03,Member,Male,1983.0,2015,4,Spring,4,4,Friday,Weekday,Friday,Weekday,8,8,Morning,Morning,32.0
5755,2014-10-24 18:59:00,2014-10-24 19:02:00,SEA00061,173.499,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Member,Female,1986.0,2014,10,Fall,4,4,Friday,Weekday,Friday,Weekday,18,19,Evening,Evening,28.0
93373,2015-06-18 23:38:00,2015-06-18 23:50:00,SEA00494,739.895,6th Ave S & S King St,Occidental Park / Occidental Ave S & S Washington St,ID-04,PS-04,Member,Male,1981.0,2015,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,23,23,Night,Night,34.0
142249,2015-09-10 09:16:00,2015-09-10 09:28:00,SEA00172,760.04,Harvard Ave & E Pine St,Occidental Park / Occidental Ave S & S Washington St,CH-09,PS-04,Member,Male,1973.0,2015,9,Fall,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,42.0
32329,2015-01-28 17:28:00,2015-01-28 17:48:00,SEA00254,1172.018,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Member,Female,1964.0,2015,1,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,17,17,Work,Work,51.0
133910,2015-08-23 14:41:00,2015-08-23 15:04:00,SEA00375,1359.215,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Short-Term Pass Holder,,,2015,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,14,15,Work,Work,
187174,2016-03-02 05:38:00,2016-03-02 05:43:00,SEA00127,278.246,3rd Ave & Broad St,Republican St & Westlake Ave N,BT-01,SLU-04,Member,Male,1988.0,2016,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,5,5,Morning,Morning,28.0
16001,2014-11-21 16:59:00,2014-11-21 19:02:00,SEA00500,7407.576,2nd Ave & Blanchard St,Dexter Ave & Denny Way,BT-05,SLU-18,Short-Term Pass Holder,,,2014,11,Fall,4,4,Friday,Weekday,Friday,Weekday,16,19,Work,Evening,
168002,2015-11-20 08:55:00,2015-11-20 09:08:00,SEA00474,752.128,12th Ave & E Mercer St,PATH / 9th Ave & Westlake Ave,CH-15,SLU-07,Member,Female,1987.0,2015,11,Fall,4,4,Friday,Weekday,Friday,Weekday,8,9,Morning,Work,28.0
41098,2015-02-26 09:25:00,2015-02-26 09:32:00,SEA00045,444.919,E Harrison St & Broadway Ave E,PATH / 9th Ave & Westlake Ave,CH-02,SLU-07,Member,Male,1989.0,2015,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,26.0
23910,2014-12-25 15:42:00,2014-12-25 16:08:00,SEA00232,1547.908,3rd Ave & Broad St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-01,WF-04,Short-Term Pass Holder,,,2014,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,15,16,Work,Work,
230173,2016-07-06 12:42:00,2016-07-06 12:48:00,SEA00115,371.108,Lake Union Park / Valley St & Boren Ave N,Terry Ave & Stewart St,SLU-17,SLU-20,Member,Male,1996.0,2016,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,20.0
99015,2015-06-29 11:37:00,2015-06-29 11:40:00,SEA00128,129.002,Terry Ave & Stewart St,REI / Yale Ave N & John St,SLU-20,SLU-01,Member,Male,1987.0,2015,6,Summer,0,0,Monday,Weekday,Monday,Weekday,11,11,Work,Work,28.0
131862,2015-08-19 21:13:00,2015-08-19 21:20:00,SEA00363,420.13,Terry Ave & Stewart St,2nd Ave & Pine St,SLU-20,CBD-13,Member,Male,1987.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,21,21,Night,Night,28.0
2707,2014-10-18 10:26:00,2014-10-18 10:58:00,SEA00165,1955.544,Summit Ave E & E Republican St,Cal Anderson Park / 11th Ave & Pine St,CH-03,CH-08,Short-Term Pass Holder,,,2014,10,Fall,5,5,Saturday,Weekend,Saturday,Weekend,10,10,Work,Work,
59642,2015-04-18 13:07:00,2015-04-18 13:22:00,SEA00375,933.715,Frye Art Museum / Terry Ave & Columbia St,E Harrison St & Broadway Ave E,FH-01,CH-02,Short-Term Pass Holder,,,2015,4,Spring,5,5,Saturday,Weekend,Saturday,Weekend,13,13,Work,Work,
94844,2015-06-21 17:34:00,2015-06-21 17:55:00,SEA00169,1285.35,Pier 69 / Alaskan Way & Clay St,Lake Union Park / Valley St & Boren Ave N,WF-01,SLU-17,Short-Term Pass Holder,,,2015,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,17,17,Work,Work,
142810,2015-09-11 09:00:00,2015-09-11 09:06:00,SEA00495,345.091,Bellevue Ave & E Pine St,Terry Ave & Stewart St,CH-12,SLU-20,Member,Male,1987.0,2015,9,Fall,4,4,Friday,Weekday,Friday,Weekday,9,9,Work,Work,28.0
133552,2015-08-22 18:21:00,2015-08-22 18:41:00,SEA00064,1199.492,6th Ave S & S King St,Union St & 4th Ave,ID-04,CBD-04,Short-Term Pass Holder,,,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,18,18,Evening,Evening,
49384,2015-03-22 15:11:00,2015-03-22 15:20:00,SEA00022,574.326,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Member,Female,1950.0,2015,3,Spring,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,65.0
235321,2016-07-17 20:22:00,2016-07-17 20:33:00,SEA00182,667.17,Thomas St & 5th Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-22,SLU-17,Short-Term Pass Holder,,,2016,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,20,20,Evening,Evening,
37542,2015-02-15 12:45:00,2015-02-15 13:02:00,SEA00038,1004.474,3rd Ave & Broad St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-01,WF-04,Short-Term Pass Holder,,,2015,2,Winter,6,6,Sunday,Weekend,Sunday,Weekend,12,13,Work,Work,
145586,2015-09-17 06:24:00,2015-09-17 06:45:00,SEA00487,1293.502,Dexter Ave N & Aloha St,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,SLU-02,UW-10,Member,Female,1990.0,2015,9,Fall,3,3,Thursday,Weekday,Thursday,Weekday,6,6,Morning,Morning,25.0
3597,2014-10-19 15:13:00,2014-10-19 15:31:00,SEA00499,1100.929,Republican St & Westlake Ave N,Republican St & Westlake Ave N,SLU-04,SLU-04,Member,Male,1972.0,2014,10,Fall,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,42.0
38266,2015-02-17 14:14:00,2015-02-17 14:21:00,SEA00134,401.209,2nd Ave & Pine St,City Hall / 4th Ave & James St,CBD-13,CBD-07,Member,Female,1989.0,2015,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,14,14,Work,Work,26.0
94129,2015-06-20 13:50:00,2015-06-20 14:07:00,SEA00125,1023.589,Eastlake Ave E & E Allison St,Dexter Ave & Denny Way,EL-05,SLU-18,Short-Term Pass Holder,,,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,13,14,Work,Work,
72054,2015-05-11 14:56:00,2015-05-11 15:11:00,SEA00102,869.913,REI / Yale Ave N & John St,E Harrison St & Broadway Ave E,SLU-01,CH-02,Short-Term Pass Holder,,,2015,5,Spring,0,0,Monday,Weekday,Monday,Weekday,14,15,Work,Work,
166885,2015-11-16 05:56:00,2015-11-16 06:00:00,SEA00264,222.351,Cal Anderson Park / 11th Ave & Pine St,Seattle University / E Columbia St & 12th Ave,CH-08,FH-04,Member,Female,1971.0,2015,11,Fall,0,0,Monday,Weekday,Monday,Weekday,5,6,Morning,Morning,44.0
147662,2015-09-22 08:10:00,2015-09-22 08:21:00,SEA00197,650.621,PATH / 9th Ave & Westlake Ave,E Blaine St & Fairview Ave E,SLU-07,EL-03,Member,Male,1987.0,2015,9,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,28.0
12420,2014-11-11 08:02:00,2014-11-11 08:16:00,SEA00084,816.497,Key Arena / 1st Ave N & Harrison St,1st Ave & Marion St,SLU-19,CBD-05,Member,Female,1984.0,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,30.0
7118,2014-10-29 09:51:00,2014-10-29 10:02:00,SEA00490,661.666,2nd Ave & Spring St,City Hall / 4th Ave & James St,CBD-06,CBD-07,Member,Male,1984.0,2014,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,9,10,Work,Work,30.0
133583,2015-08-22 19:23:00,2015-08-22 19:46:00,SEA00280,1369.612,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Member,Female,1976.0,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,19,19,Evening,Evening,39.0
7144,2014-10-29 10:56:00,2014-10-29 11:03:00,SEA00311,401.911,E Pine St & 16th Ave,7th Ave & Union St,CH-07,CBD-03,Member,Male,1983.0,2014,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,10,11,Work,Work,31.0
159187,2015-10-19 10:35:00,2015-10-19 10:39:00,SEA00472,200.331,REI / Yale Ave N & John St,Republican St & Westlake Ave N,SLU-01,SLU-04,Member,Male,1987.0,2015,10,Fall,0,0,Monday,Weekday,Monday,Weekday,10,10,Work,Work,28.0
39240,2015-02-20 13:44:00,2015-02-20 13:48:00,SEA00351,279.07,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Member,Male,1986.0,2015,2,Winter,4,4,Friday,Weekday,Friday,Weekday,13,13,Work,Work,29.0
49994,2015-03-24 17:46:00,2015-03-24 18:29:00,SEA00439,2540.54,Key Arena / 1st Ave N & Harrison St,7th Ave & Union St,SLU-19,CBD-03,Short-Term Pass Holder,,,2015,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,17,18,Work,Evening,
212868,2016-05-24 08:03:00,2016-05-24 08:16:00,SEA00090,762.58,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Terry Ave & Stewart St,PS-05,SLU-20,Member,Male,1979.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,37.0
209590,2016-05-14 12:26:00,2016-05-14 12:39:00,SEA00327,800.673,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St,BT-01,WF-01,Short-Term Pass Holder,,,2016,5,Spring,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,
140803,2015-09-07 14:18:00,2015-09-07 14:21:00,SEA00324,218.32,2nd Ave & Pine St,1st Ave & Marion St,CBD-13,CBD-05,Member,Male,1965.0,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,50.0
6475,2014-10-27 10:57:00,2014-10-27 11:04:00,SEA00274,448.415,Key Arena / 1st Ave N & Harrison St,Westlake Ave & 6th Ave,SLU-19,SLU-15,Member,Male,1988.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,10,11,Work,Work,26.0
199108,2016-04-14 22:45:00,2016-04-14 23:05:00,SEA00062,1235.234,Cal Anderson Park / 11th Ave & Pine St,Eastlake Ave E & E Allison St,CH-08,EL-05,Member,Female,1984.0,2016,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,22,23,Night,Night,32.0
216482,2016-06-03 14:59:00,2016-06-03 15:26:00,SEA00480,1579.41,12th Ave & E Mercer St,2nd Ave & Pine St,CH-15,CBD-13,Short-Term Pass Holder,,,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,14,15,Work,Work,
163983,2015-11-03 19:40:00,2015-11-03 19:48:00,SEA00238,454.533,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,DPD-03,UD-01,Member,Female,1991.0,2015,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,19,19,Evening,Evening,24.0
36109,2015-02-12 08:23:00,2015-02-12 08:34:00,SEA00271,639.593,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Member,Male,1981.0,2015,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,8,8,Morning,Morning,34.0
232347,2016-07-11 16:33:00,2016-07-11 17:41:00,SEA00448,4103.757,Thomas St & 5th Ave N,12th Ave & NE Campus Pkwy,SLU-22,UD-04,Short-Term Pass Holder,,,2016,7,Summer,0,0,Monday,Weekday,Monday,Weekday,16,17,Work,Work,
32970,2015-01-30 12:25:00,2015-01-30 12:33:00,SEA00386,475.909,Cal Anderson Park / 11th Ave & Pine St,REI / Yale Ave N & John St,CH-08,SLU-01,Member,Male,1984.0,2015,1,Winter,4,4,Friday,Weekday,Friday,Weekday,12,12,Work,Work,31.0
89488,2015-06-12 20:03:00,2015-06-12 20:14:00,SEA00324,695.276,Harvard Ave & E Pine St,Seattle University / E Columbia St & 12th Ave,CH-09,FH-04,Short-Term Pass Holder,,,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,20,20,Evening,Evening,
39099,2015-02-20 00:06:00,2015-02-20 00:33:00,SEA00102,1582.453,7th Ave & Union St,City Hall / 4th Ave & James St,CBD-03,CBD-07,Short-Term Pass Holder,,,2015,2,Winter,4,4,Friday,Weekday,Friday,Weekday,0,0,Morning,Morning,
54660,2015-04-05 18:03:00,2015-04-05 18:23:00,SEA00249,1186.114,E Blaine St & Fairview Ave E,PATH / 9th Ave & Westlake Ave,EL-03,SLU-07,Short-Term Pass Holder,,,2015,4,Spring,6,6,Sunday,Weekend,Sunday,Weekend,18,18,Evening,Evening,
135573,2015-08-26 12:42:00,2015-08-26 12:54:00,SEA00212,728.025,E Harrison St & Broadway Ave E,2nd Ave & Blanchard St,CH-02,BT-05,Member,Male,1968.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,47.0
159490,2015-10-20 08:34:00,2015-10-20 08:40:00,SEA00027,384.849,Cal Anderson Park / 11th Ave & Pine St,REI / Yale Ave N & John St,CH-08,SLU-01,Member,Male,1984.0,2015,10,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,31.0
46512,2015-03-13 07:35:00,2015-03-13 07:40:00,SEA00346,343.526,1st Ave & Marion St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-05,PS-05,Member,Male,1953.0,2015,3,Spring,4,4,Friday,Weekday,Friday,Weekday,7,7,Morning,Morning,62.0
27882,2015-01-13 10:12:00,2015-01-13 10:21:00,SEA00118,529.843,7th Ave & Union St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-03,PS-05,Member,Male,1985.0,2015,1,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,10,10,Work,Work,30.0
84227,2015-06-03 18:40:00,2015-06-03 18:47:00,SEA00352,388.293,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Member,Male,1985.0,2015,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,30.0
89322,2015-06-12 16:28:00,2015-06-12 16:46:00,SEA00494,1068.172,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St,SLU-15,SLU-02,Short-Term Pass Holder,,,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,16,16,Work,Work,
137593,2015-08-30 17:36:00,2015-08-30 18:01:00,SEA00322,1486.483,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St,PS-04,WF-01,Short-Term Pass Holder,,,2015,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,17,18,Work,Evening,
212347,2016-05-22 17:09:00,2016-05-22 17:29:00,SEA00107,1209.214,Mercer St & 9th Ave N,Pier 69 / Alaskan Way & Clay St,SLU-21,WF-01,Short-Term Pass Holder,,,2016,5,Spring,6,6,Sunday,Weekend,Sunday,Weekend,17,17,Work,Work,
32813,2015-01-29 22:19:00,2015-01-29 22:23:00,SEA00381,234.678,Cal Anderson Park / 11th Ave & Pine St,7th Ave & Union St,CH-08,CBD-03,Member,Male,1967.0,2015,1,Winter,3,3,Thursday,Weekday,Thursday,Weekday,22,22,Night,Night,48.0
16119,2014-11-22 10:43:00,2014-11-22 10:46:00,SEA00145,162.393,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Member,Male,1971.0,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,10,10,Work,Work,43.0
56703,2015-04-10 13:59:00,2015-04-10 17:44:00,SEA00088,13524.534,6th Ave S & S King St,6th Ave S & S King St,ID-04,ID-04,Short-Term Pass Holder,,,2015,4,Spring,4,4,Friday,Weekday,Friday,Weekday,13,17,Work,Work,
238496,2016-07-25 09:59:00,2016-07-25 10:22:00,SEA00393,1376.54,12th Ave & E Mercer St,2nd Ave & Pine St,CH-15,CBD-13,Short-Term Pass Holder,,,2016,7,Summer,0,0,Monday,Weekday,Monday,Weekday,9,10,Work,Work,
8810,2014-11-02 11:10:00,2014-11-02 11:37:00,SEA00440,1562.942,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Eastlake Ave E & E Allison St,UD-01,EL-05,Member,Female,1981.0,2014,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,11,11,Work,Work,33.0
245039,2016-08-08 18:25:00,2016-08-08 18:36:00,SEA00219,615.679,9th Ave N & Mercer St,Key Arena / 1st Ave N & Harrison St,DPD-01,SLU-19,Member,Male,1992.0,2016,8,Summer,0,0,Monday,Weekday,Monday,Weekday,18,18,Evening,Evening,24.0
125253,2015-08-09 08:21:00,2015-08-09 08:24:00,SEA00456,179.427,12th Ave & E Denny Way,Summit Ave & E Denny Way,CH-06,CH-01,Member,Male,1984.0,2015,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,8,8,Morning,Morning,31.0
241037,2016-07-30 16:19:00,2016-07-30 16:41:00,SEA00263,1324.52,12th Ave & NE Campus Pkwy,REI / Yale Ave N & John St,UD-04,SLU-01,Short-Term Pass Holder,,,2016,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,16,16,Work,Work,
215236,2016-05-31 16:14:00,2016-05-31 16:23:00,SEA00105,559.396,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Intramural Activities Building,DPD-03,UW-07,Member,Male,1963.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,16,16,Work,Work,53.0
199442,2016-04-16 10:59:00,2016-04-16 11:14:00,SEA00480,915.794,1st Ave & Marion St,2nd Ave & Pine St,CBD-05,CBD-13,Short-Term Pass Holder,,,2016,4,Spring,5,5,Saturday,Weekend,Saturday,Weekend,10,11,Work,Work,
20345,2014-12-09 22:31:00,2014-12-09 22:39:00,SEA00186,464.709,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Member,Female,1984.0,2014,12,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,22,22,Night,Night,30.0
53121,2015-04-01 17:29:00,2015-04-01 17:42:00,SEA00112,817.532,2nd Ave & Blanchard St,City Hall / 4th Ave & James St,BT-05,CBD-07,Member,Male,1977.0,2015,4,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,17,17,Work,Work,38.0
31253,2015-01-25 15:18:00,2015-01-25 15:25:00,SEA00253,402.651,Summit Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St,CH-01,CH-08,Member,Male,1987.0,2015,1,Winter,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,28.0
115717,2015-07-24 22:17:00,2015-07-24 23:42:00,SEA00449,5098.813,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy,UD-04,UD-04,Short-Term Pass Holder,,,2015,7,Summer,4,4,Friday,Weekday,Friday,Weekday,22,23,Night,Night,
248970,2016-08-17 09:07:00,2016-08-17 09:11:00,SEA00173,297.194,Summit Ave E & E Republican St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CH-03,EL-01,Member,Male,1993.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,23.0
217169,2016-06-05 12:22:00,2016-06-05 12:48:00,SEA00339,1558.109,2nd Ave & Pine St,3rd Ave & Broad St,CBD-13,BT-01,Short-Term Pass Holder,,,2016,6,Summer,6,6,Sunday,Weekend,Sunday,Weekend,12,12,Work,Work,
121362,2015-08-03 08:05:00,2015-08-03 08:10:00,SEA00042,292.171,6th Ave & Blanchard St,Terry Ave & Stewart St,BT-04,SLU-20,Member,Male,1988.0,2015,8,Summer,0,0,Monday,Weekday,Monday,Weekday,8,8,Morning,Morning,27.0
19179,2014-12-04 21:51:00,2014-12-04 21:57:00,SEA00025,353.825,Dexter Ave & Denny Way,REI / Yale Ave N & John St,SLU-18,SLU-01,Member,Male,1987.0,2014,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,21,21,Night,Night,27.0
207391,2016-05-08 14:50:00,2016-05-08 14:55:00,SEA00027,296.327,15th Ave E & E Thomas St,Summit Ave E & E Republican St,CH-05,CH-03,Member,Male,1978.0,2016,5,Spring,6,6,Sunday,Weekend,Sunday,Weekend,14,14,Work,Work,38.0
181644,2016-02-03 20:04:00,2016-02-03 20:16:00,SEA00385,753.038,E Harrison St & Broadway Ave E,12th Ave & E Yesler Way,CH-02,CD-01,Member,Female,1982.0,2016,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,20,20,Evening,Evening,34.0
196956,2016-04-08 06:22:00,2016-04-08 06:26:00,SEA00462,199.885,3rd Ave & Broad St,PATH / 9th Ave & Westlake Ave,BT-01,SLU-07,Member,Male,1961.0,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,6,6,Morning,Morning,55.0
11126,2014-11-08 12:05:00,2014-11-08 12:15:00,SEA00115,622.499,Pine St & 9th Ave,Summit Ave & E Denny Way,SLU-16,CH-01,Member,Female,1986.0,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,28.0
186894,2016-02-29 10:41:00,2016-02-29 10:49:00,SEA00338,472.925,Union St & 4th Ave,REI / Yale Ave N & John St,CBD-04,SLU-01,Member,Male,1983.0,2016,2,Winter,0,0,Monday,Weekday,Monday,Weekday,10,10,Work,Work,33.0
188344,2016-03-07 15:18:00,2016-03-07 15:46:00,SEA00216,1637.034,NE 42nd St & University Way NE,E Blaine St & Fairview Ave E,UD-02,EL-03,Short-Term Pass Holder,,,2016,3,Spring,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,
